,DATE,Is_Recession,PAYEMS,FEDFUNDS,3MTB_SECONDARYMKT,GS1,GS5,GS10,CPI,DEBT_PUB,SP500,INDPRO,UNRATE,10Y3MTH_SPREAD,FEDFUNDS_ROLMEAN3,INDPRO_ROLMEAN3,UNRATE_ROLMEAN3,PAYEMS_3MTHCHANGE,10Y3MTH_SPREAD_3MTHCHANGE,INDPRO_3MTHCHANGE
4,1966-05-01,0,275.0,0.23000000000000043,0.019999999999999574,0.02999999999999936,0.05999999999999961,0.03000000000000025,-0.62305295950156,0.0,-4.930000000000007,0.3322999999999965,0.10000000000000009,0.010000000000000675,0.10000000000000053,0.2861333333333391,0.0333333333333341,6.56542297301499e-05,-5.7222222222220624,0.003077567977182616
5,1966-06-01,0,399.0,0.2699999999999996,-0.13999999999999968,0.040000000000000036,0.08000000000000007,0.02999999999999936,0.30959752321981604,0.0,-1.3900000000000006,0.16620000000000346,-0.10000000000000009,0.16999999999999904,0.16999999999999993,0.18463333333333765,0.0,-4.393624003329322e-05,0.32936507936507264,-0.009070577114383083
6,1966-07-01,0,190.0,0.1299999999999999,0.2999999999999998,0.20000000000000018,0.20000000000000018,0.20999999999999996,-0.000955547911173027,0.35328000000000515,-1.1400000000000006,0.19380000000000308,0.0,-0.08999999999999986,0.20999999999999996,0.23076666666666767,0.0,-0.0009231683422987746,0.5851648351648371,0.00393807281816505
7,1966-08-01,0,206.0,0.23000000000000043,0.16000000000000014,0.3700000000000001,0.33000000000000007,0.20000000000000018,0.30674264007597485,0.0,-6.5,0.02769999999999584,0.0,0.040000000000000036,0.20999999999999908,0.12923333333333886,-0.033333333333333215,-0.0011417856642388369,0.16483516483515626,-0.008827297583554827
8,1966-09-01,0,136.0,-0.1299999999999999,0.41000000000000014,0.28000000000000025,0.0,-0.040000000000000036,-0.6153846153846179,0.0,-0.539999999999992,0.3323000000000036,-0.09999999999999964,-0.4500000000000002,0.07666666666666622,0.1845999999999961,-0.033333333333333215,-0.004179918148537576,-2.4700460829493016,0.004637954835611913
9,1966-10-01,0,211.0,0.1299999999999999,-0.020000000000000462,-0.2400000000000002,-0.23000000000000043,-0.16999999999999993,0.611620795107036,-0.1011400000000009,3.6400000000000006,0.24919999999999476,0.0,-0.14999999999999947,0.07666666666666622,0.20306666666666473,-0.0333333333333341,0.00030206932218623805,-0.932551319648093,0.0014705293472745407
10,1966-11-01,0,165.0,0.22999999999999954,-0.02999999999999936,-0.040000000000000036,0.09000000000000075,0.15000000000000036,-0.611620795107036,0.0,0.25,-0.24919999999999476,-0.10000000000000009,0.17999999999999972,0.0766666666666671,0.11076666666667023,-0.06666666666666643,-0.0006630541882584051,0.9300699300699304,-0.0077825244428784135
11,1966-12-01,0,180.0,-0.35999999999999943,-0.3600000000000003,-0.33999999999999986,-0.3600000000000003,-0.3200000000000003,0.0,0.0,-0.12000000000000455,0.08309999999999462,0.19999999999999973,0.040000000000000036,0.0,0.027699999999988734,0.0333333333333341,0.0006639628615319193,1.2469635627530367,-0.007013564222453361
12,1967-01-01,0,208.0,-0.45999999999999996,-0.2400000000000002,-0.4500000000000002,-0.2999999999999998,-0.2599999999999998,0.0,-0.31593999999999767,6.280000000000001,0.17010000000000502,0.10000000000000009,-0.019999999999999574,-0.19666666666666632,0.0013333333333349628,0.06666666666666643,-7.424105126130343e-05,-0.2198142414860682,-0.002199642483960096
13,1967-02-01,0,22.0,0.05999999999999961,-0.16000000000000014,-0.040000000000000036,0.040000000000000036,0.04999999999999982,0.0,0.0,0.1700000000000017,-0.41090000000000515,-0.10000000000000009,0.20999999999999996,-0.25333333333333385,-0.05256666666667087,0.06666666666666687,-0.0022209958536840713,-0.8492647058823535,-0.004494285445119761
14,1967-03-01,0,101.0,-0.46999999999999975,-0.2999999999999998,-0.3600000000000003,-0.20000000000000018,-0.08999999999999986,0.303951367781156,0.0,3.4200000000000017,-0.20189999999999486,0.0,0.20999999999999996,-0.29000000000000004,-0.14756666666666263,-4.440892098500626e-16,-0.0012290840784476842,-1.8958333333333321,-0.007894267295251334
15,1967-04-01,0,-64.0,-0.4800000000000004,-0.41999999999999993,-0.23999999999999932,-0.03000000000000025,0.04999999999999982,-0.0009210647508520742,-1.1709100000000063,3.8100000000000023,0.3358999999999952,0.0,0.46999999999999975,-0.29666666666666774,-0.0923000000000016,-0.033333333333333215,-0.004174720857340164,-3.0238095238095357,0.004634462685982443
16,1967-05-01,0,154.0,-0.10999999999999988,-0.23999999999999977,0.040000000000000036,0.2400000000000002,0.2599999999999998,-0.0009154994049448972,0.0,-4.930000000000007,-0.313600000000001,0.0,0.49999999999999956,-0.3533333333333326,-0.059866666666664514,-8.881784197001252e-16,0.002017150728717665,23.214285714285648,0.0026290295743115477
17,1967-06-01,0,130.0,0.040000000000000036,-0.06000000000000005,0.33000000000000007,0.2599999999999998,0.16999999999999993,-0.0009099843482490155,0.0,1.5600000000000023,-0.004499999999993065,0.10000000000000009,0.22999999999999998,-0.18333333333333357,0.005933333333331348,0.0333333333333341,0.0004380461059043661,-12.5714285714285,0.005514443931616264
